GENUS_SPECIES,taxonomic_class
Hyperiidae ,Malacostraca
Sagitta ,Sagittoidea
Aetideidae ,Hexanauplia
Aetideopsis ,Hexanauplia
Conchoecia ,Ostracoda
Gaetanus brevispinus,Hexanauplia
Gaetanus tenuispinus,Hexanauplia
Globigerina ,Globothalamea
Oikopleura ,Appendicularia
Radiolaria ,Thecofilosea
Scaphocalanus polaris,Hexanauplia
Spinocalanus ,Hexanauplia
Spinocalanus antarcticus,Hexanauplia
Spinocalanus polaris,Hexanauplia
Parathemisto libellula,Insecta
Clione ,Gastropoda
Spiratella ,Gastropoda
Hyperia ,Malacostraca
Evadne ,Branchiopoda
Oithona atlantica,Hexanauplia
Siphonophora ,Diplopoda
Mormonilla minor,Hexanauplia
Neocalanus ,Hexanauplia
Oikopleura labradoriensis,Appendicularia
Chiridiella reductella,Hexanauplia
Gaetanus ,Hexanauplia
Paraeuchaeta barbata,Hexanauplia
Pseudochirella spectabilis,Hexanauplia
Pseudosagitta maxima,Sagittoidea
Scolecitrichidae ,Hexanauplia
Spinocalanidae ,Hexanauplia
Spinocalanus brevicaudatus,Hexanauplia
Xanthocalanus ,Hexanauplia
Coleoptera ,Insecta
Nereis ,Polychaeta
Sarsia ,Hydrozoa
Conchoecia borealis,Ostracoda
Leprotintinnus ,Spirotrichea
Invertebrata ,Insecta
Ptychocylis ,Spirotrichea
Vermis ,Polychaeta
Parafavella ,Spirotrichea
Themisto ,Malacostraca
Thysanoessa ,Malacostraca
Oweniidae ,Polychaeta
Insertae sedis,Incertae sedis
Chiridius ,Hexanauplia
Pseudochirella ,Hexanauplia
Scottocalanus ,Hexanauplia
Ectinosoma ,Hexanauplia
Balanus ,Thecostraca
Mysidae ,Malacostraca
Harpacticidae ,Hexanauplia
Homoeonema platygonon,Hydrozoa
Harpacticus ,Hexanauplia
Limacina retroversa,Gastropoda
Temora ,Hexanauplia
Anomalocera patersoni,Hexanauplia
Insecta ,Hexapoda
Notholca ,Eurotatoria
Cyclops ,Hexanauplia
Amphorides ,Spirotrichea
Stenosemella ,Spirotrichea
Chiridiella ,Hexanauplia
Eusirus ,Malacostraca
Eusirus holmi,Malacostraca
Pelagobia longicirrata,Polychaeta
Undinella ,Hexanauplia
Leprotintinnus bottnicus,Spirotrichea
Metacylis vitreoides,Spirotrichea
Parafavella gigantea,Spirotrichea
Salpingella acuminata,Spirotrichea
Aetideopsis minor,Hexanauplia
Globigerina bulloides,Globothalamea
Pseudaugaptilus polaris,Hexanauplia
Cyclopidae ,Hexanauplia
Asplanchna priodonta,Eurotatoria
Ceriodaphnia ,Branchiopoda
Euplotes ,Spirotrichea
Ophiura ,Ophiuroidea
Catablema vesicarium,Hydrozoa
Conchoecia elegans,Ostracoda
Acanthometra pellucida,Acantharea
Scolecithricella ,Hexanauplia
Augaptilidae ,Hexanauplia
Paraeuchaeta polaris,Hexanauplia
Phaennidae ,Hexanauplia
Mormonilla ,Hexanauplia
Fritillaria polaris,Appendicularia
Pareuchaeta glacialis,Hexanauplia
Catablema ,Hydrozoa
Tintinnopsis meunieri,Spirotrichea
Aglantha ,Hydrozoa
Eukrohnia ,Sagittoidea
Ptychocylis obtusa,Spirotrichea
Acanthonia ligurina,Insecta
Conchoecia obtusata,Ostracoda
Hyalopontius ,Hexanauplia
Lubbockia ,Hexanauplia
Eudiaptomus graciloides,Hexanauplia
Onchocalanus ,Hexanauplia
Onchocalanus cristatus,Hexanauplia
Pteropoda ,Gastropoda
Pantachogon haeckeli,Hydrozoa
Euphysa ,Hydrozoa
Euphausiidae ,Malacostraca
Typhloscolex muelleri,Polychaeta
Asterias ,Asteroidea
Parathemisto abyssorum,Malacostraca
Philomedes globosus,Ostracoda
Pseudocalanus gracilis,Hexanauplia
Aurelia ,Scyphozoa
Parafavella elegans,Spirotrichea
Amphimelissa setosa,Polycystina
Malacostraca ,Malacostraca
Actinomma leptodermum,Polycystinea
Pleurobrachia ,Tentaculata
Ascidia ,Ascidiacea
Euphausia ,Malacostraca
Acanthostomella norvegica,Spirotrichea
Xanthocalanus borealis,Hexanauplia
Calanus cristatus,Hexanauplia
Calanus tonsus,Hexanauplia
Derjuginia ,Actinopterygii
Eucalanus bungei,Hexanauplia
Tintinnopsis tubulosa,Spirotrichea
Mitrocomella polydiademata,Hydrozoa
Haloptilus ,Hexanauplia
Boreogadus saida,Actinopteri
Tomopteris helgolandica,Polychaeta
Collozoum ,Polycystinea
Themisto compressa,Malacostraca
Dimophyes ,Hydrozoa
Staurophora ,Bacillariophyceae
Platocnide borealis,Magnoliopsida
Schizodiscus ,Lecanoromycetes
Scinidae ,Malacostraca
Mertensia ,Magnoliopsida
Aetideopsis multiserrata,Hexanauplia
Aulographis bicurvata,Thecofilosea
Chiridiella reducta,Hexanauplia
Lucicutia anomala,Hexanauplia
Porospathis holostoma,Thecofilosea
Parafavella acuta,Spirotrichea
Parafavella edentata,Mammalia
Oncaea conifera,Hexanauplia
Sminthea arctica,Hydrozoa
Haliscera bigelow,Hydrozoa
Lecane ,Eurotatoria
Aurelia aurita,Scyphozoa
Physophora hydrostatica,Hydrozoa
Botrynema brucei,Hydrozoa
Chiridiella pacifica,Hexanauplia
Dinonemertes alberti,Enopla
Notholca foliacea,Eurotatoria
Aspidophoroides olriki,Actinopteri
Mysis ,Malacostraca
Spiratellidae ,Gastropoda
Tiaropsis multicirrata,Hydrozoa
Diaphana ,Gastropoda
Opisthobranchia ,Gastropoda
Metridinidae ,Hexanauplia
Spongotrochus ,Polycystinea
Scyphozoa ,Scyphozoa
Centropages typicus,Hexanauplia
Anthozoa ,Anthozoa
Leprotintinnus pellucidus,Spirotrichea
Tintinnopsis undella,Spirotrichea
Andaniexis abyssi,Malacostraca
Chiridius pacificus,Hexanauplia
Phalacrophorus pictus,Polychaeta
Xanthocalanus polaris,Hexanauplia
Asteroidea ,Asteroidea
Ptychogastria polaris,Hydrozoa
Colurella ,Eurotatoria
Keratella ,Eurotatoria
Heterorhabdidae ,Hexanauplia
Tintinnopsis nucula,Bivalvia
Sida crystallina,Branchiopoda
Chydorus sphaericus,Branchiopoda
Spongotrochus glacialis,Polycystinea
Meganyctiphanes norvegica,Malacostraca
Harmothoe ,Polychaeta
Nereidae ,Polychaeta
Atolla tenella,Scyphozoa
Pachyptilus ,Copepoda
Haloptilus pseudooxycephalus,Hexanauplia
Phaeodaria ,Thecofilosea
Centropages abdominalis,Hexanauplia
Oikopleura dioica,Appendicularia
Lucicutia ovalis,Hexanauplia
Autolytus prolifer,Polychaeta
Tintinnopsis fusus,Spirotrichea
Augaptilus spinifrons,Hexanauplia
Bolinopsis ,Tentaculata
Hydracarina ,Arachnida
Halopsis ocellata,Hydrozoa
Physophora ,Hydrozoa
Sabinea ,Malacostraca
Allogromia ,Monothalamids
Bougainvillia principis,Hydrozoa
Cyclocaris ,Malacostraca
Lucicutia pacifica,Gastropoda
Spinocalanus stellatus,Hexanauplia
Halicyclops magniceps,Hexanauplia
Amphithopsis longicaudata,Malacostraca
Paramphithoe ,Malacostraca
Aulacanthidae ,Thecofilosea
Aulosphaeridae ,Thecofilosea
Pterosperma ,Pyramimonadophyceae
Halitholus ,Hydrozoa
Senecella calanoides,Hexanauplia
Jaschnovia ,Hexanauplia
Didinium ,Litostomatea
Scaphocalanus medius,Hexanauplia
Acanthometra ,Acantharea
Limnocalanus grimaldii,Hexanauplia
Leptodora ,Branchiopoda
Sida ,Magnoliopsida
Brachydiastylis resima,Malacostraca
Cyprideis sorbyana,Ostracoda
Haploops laevis,Malacostraca
Liocyma fluctuosa,Bivalvia
Saduria sibirica,Malacostraca
Tharyx acutus,Polychaeta
Malacoceros fuliginosus,Polychaeta
Peloscolex ,Clitellata
Curtitoma novajasemliensis,Gastropoda
Oenopota elegans,Gastropoda
Yoldiella intermedia,Bivalvia
Ampharete vega,Polychaeta
Cythereis ,Ostracoda
Micronephthys minuta,Polychaeta
Nereimyra aphroditoides,Polychaeta
Propebela arctica,Bivalvia
Chaetozone ,Polychaeta
Rhizomolgula globularis,Ascidiacea
Boeckosimus plautus,Malacostraca
Cytheridea ,Ostracoda
Oenopota reticulata,Gastropoda
Saduria sabini,Malacostraca
Trochochaeta carica,Magnoliopsida
Orbinia ,Polychaeta
Priscillina armata,Dicotyledonae
Diastylis edwardsii,Malacostraca
Euspira pallida,Gastropoda
Macoma moesta,Bivalvia
Paraonis gracilis,Polychaeta
Pseudotanais macrocheles,Arachnida
Similipecten greenlandicus,Bivalvia
Monoculodes ,Malacostraca
Cossura longocirrata,Polychaeta
Leptognathia ,Malacostraca
Lumbrineris tenuis,Polychaeta
Tryphosella schneideri,Malacostraca
Aricidea ,Polychaeta
Chone ,Polychaeta
Scoloplos ,Polychaeta
Chaetoderma ,Caudofoveata
Diastylis echinata,Malacostraca
Haploops tubicola,Malacostraca
Hippomedon abyssi,Malacostraca
Lysippe labiata,Polychaeta
Onuphis quadricuspis,Polychaeta
Pardaliscella malygini,Malacostraca
Phascolion strombi,Sipuncula
Pseudosphyrapus anomalus,Malacostraca
Schistomeringos caeca,Polychaeta
Siphonodentalium lobatum,Scaphopoda
Sipunculidea ,Sipuncula
Syllis cornuta,Polychaeta
Yoldiella tamara,Bivalvia
Holothuroidea ,Holothuroidea
Aglaophamus malmgreni,Polychaeta
Ammotrypane breviata,Breviatea
Eudorella emarginata,Malacostraca
Hirudinea ,Clitellata
Sphaerodoropsis biserialis,Polychaeta
Chelyosoma ,Ascidiacea
Cumella ,Malacostraca
Gammaropsis maculata,Malacostraca
Gattyana cirrhosa,Polychaeta
Ischyrocerus megalops,Actinopteri
Leptognathia longiremis,Malacostraca
Myrianida ,Polychaeta
Nereis zonata,Polychaeta
Sapphirina ,Hexanauplia
Melita ,Malacostraca
Bathyarca glacialis,Bivalvia
Caecognathia elongata,Malacostraca
Enipo torelli,Polychaeta
Eucranta villosa,Bivalvia
Glyphanostomum pallescens,Polychaeta
Guernea nordenskioldi,Malacostraca
Hartmania moorei,Equisetopsida
Hippomedon ,Malacostraca
Sabellides octocirrata,Polychaeta
Spiochaetopterus typicus,Polychaeta
Cylichna ,Gastropoda
Cythereis dunelmensis,Ostracoda
Dysponetus pygmaeus,Polychaeta
Anonyx ,Malacostraca
Myriotrochus rinkii,Holothuroidea
Tachyrhynchus erosus,Gastropoda
Ampelisca eschrichtii,Malacostraca
Unidentified invertebrates,Insecta
Boreocingula castanea,Magnoliopsida
Brada ,Polychaeta
Curtitoma incisula,Gastropoda
Hexacorallia ,Anthozoa
Macoma torelli,Bivalvia
Admete viridula,Gastropoda
Haminoea solitaria,Gastropoda
Onisimus litoralis,Malacostraca
Eusiridae ,Malacostraca
Corophium ,Malacostraca
Caprelloidea ,Malacostraca
Dipolydora caulleryi,Polychaeta
Dipolydora quadrilobata,Polychaeta
Ericthonius tolli,Malacostraca
Metopa bruzelii,Malacostraca
Nymphon grossipes,Pycnogonida
Typhlotanais finmarchicus,Malacostraca
Diastylis goodsiri,Malacostraca
Paronesimus barentsi,Malacostraca
Prionospio prionospio,Polychaeta
Arctolembos arcticus,Malacostraca
Periploma abyssorum,Bivalvia
Aceroides ,Malacostraca
Nicolea ,Polychaeta
Curtitoma decussata,Gastropoda
Polydora aggregata,Marosporida
Frigidoalvania cruenta,Gastropoda
Metopa ,Malacostraca
Propebela turricula,Gastropoda
Sternaspis scutata,Polychaeta
Yoldiella lenticula,Bivalvia
Arrhinopsis longicornis,Insecta
Bathymedon obtusifrons,Malacostraca
Desmosoma lineare,Malacostraca
Harpinia ,Malacostraca
Hydrobia minuta,Gastropoda
Leaena abranchiata,Polychaeta
Pseudomma ,Malacostraca
Flabelligera mastigophora,Jungermanniopsida
Diastylis oxyrhyncha,Malacostraca
Eugerda tenuimana,Malacostraca
Leucon ,Malacostraca
Anonyx sarsi,Malacostraca
Hippomedon propinquus,Malacostraca
Kurtiella tumidula,Bivalvia
Paraonis ,Polychaeta
Harmothoe extenuata,Polychaeta
Metopella nasuta,Malacostraca
Philine finmarchica,Gastropoda
Sphaerodorum gracile,Polychaeta
Yoldiella frigida,Bivalvia
Ctenodiscus crispatus,Asteroidea
Macoma ,Bivalvia
Philomedes ,Ostracoda
Ascidea ,Ascidiacea
Astarte crenata,Bivalvia
Branchiomma infarcata,Polychaeta
Galathealinum arcticum,Polychaeta
Gersemia rubiformis,Anthozoa
Ilyarachna ,Malacostraca
Lanassa nordenskioldi,Polychaeta
Macrostylis spinifera,Magnoliopsida
Melinna cristata,Polychaeta
Pista elongata,Polychaeta
Pseudoscalibregma ,Polychaeta
Amphitrite groenlandica,Polychaeta
Priapulus bicaudatus,Priapulimorpha
Centromedon calcaratus,Malacostraca
Buccinum angulosum,Gastropoda
Boreotrophon pacificus,Gastropoda
Buccinum scalariforme,Gastropoda
Bylgides ,Polychaeta
Colus togatus,Agaricomycetes
Cryptopora gnomon,Rhynchonellata
Eualus belcheri,Malacostraca
Nicomache quadrispinata,Polychaeta
Nothria conchylega,Polychaeta
Nymphon hirtipes,Pycnogonida
Tachyrhynchus reticulatus,Gastropoda
Tmetonyx cicada,Malacostraca
Amphiura ,Ophiuroidea
Allantactis parasitica,Anthozoa
Boreonymphon abyssorum,Pycnogonida
Golfingia margaritacea,Sipuncula
Melaenis loveni,Polychaeta
Neptunea heros,Actinopteri
Volutopsius deformis,Gastropoda
Cercops holboelli,Malacostraca
Chitinopoma serrula,Polychaeta
Hemithiris psittacea,Rhynchonellata
Leucon acutirostris,Malacostraca
Lumbriclymene minor,Polychaeta
Nephtys paradoxa,Polychaeta
Solenogastres ,Solenogastres
Anonyx lilljeborgii,Malacostraca
Amphicteis sundevalli,Polychaeta
Gymnura australis,Chondrichthyes
Saurida longimanus,Actinopteri
Uraspis uraspis,Actinopteri
Priacanthus macracanthus,Actinopteri
Nemipterus bathybius,Actinopteri
Rhynchobatus djiddensis,Chondrichthyes
Saurida filamentosa,Actinopteri
Saurida grandisquamis,Actinopteri
Argyrops spinifer,Actinopteri
Carangoides equula,Actinopteri
Chaetodontoplus personifer,Actinopteri
Choerodon sugillatum,Actinopteri
Crossorhombus azureus,Actinopteri
Decapterus russelli,Actinopteri
Engyprosopon grandisquamum,Actinopteri
Eubalichthys caeruleoguttatus,Actinopteri
Grammatobothus polyophthalmus,Actinopteri
Inegocia japonica,Actinopteri
Lactoria diaphana,Actinopteri
Lagocephalus sceleratus,Actinopteri
Leiognathus elongatus,Actinopteri
Lethrinus genivittatus,Actinopteri
Nemipterus celebicus,Actinopteri
Nemipterus furcosus,Actinopteri
Parachaetodon ocellatus,Actinopteri
Paramonacanthus oblongus,Actinopteri
Pentapodus porosus,Arachnida
Pristotis obtusirostris,Actinopteri
Pseudochromis quinquedentatus,Actinopteri
Pseudorhombus arsius,Actinopteri
Pseudorhombus diplospilus,Actinopteri
Pseudorhombus spinosus,Actinopteri
Rhynchostracion nasus,Actinopteri
Saurida undosquamis,Actinopteri
Selaroides leptolepis,Actinopteri
Sillago analis,Actinopteri
Synodus sageneus,Actinopteri
Thenus orientalis,Malacostraca
Torquigener pallimaculatus,Actinopteri
Trachinocephalus myops,Actinopteri
Upeneus asymmetricus,Actinopteri
Upeneus tragula,Actinopteri
Abalistes stellatus,Actinopteri
Aluterus monoceros,Actinopteri
Anacanthus barbatus,Actinopteri
Apogon carinatus,Actinopteri
Apogon septemstriatus,Actinopteri
Carangoides gymnostethus,Actinopteri
Centriscus scutatus,Actinopteri
Cephalopholis boenak,Actinopteri
Chaetodermis penicilligera,Actinopteri
Choerodon cephalotes,Actinopteri
Chromis fumea,Actinopteri
Coradion chrysozonus,Actinopteri
Fistularia petimba,Actinopteri
Iniistius jacksonensis,Actinopteri
Nemipterus peronii,Actinopteri
Parapriacanthus ransonneti,Actinopteri
Parupeneus heptacanthus,Actinopteri
Priacanthus hamrur,Actinopteri
Pseudorhombus dupliciocellatus,Actinopteri
Pseudorhombus jenynsii,Actinopteri
Siganus nebulosus,Actinopteri
Tragulichthys jaculiferus,Actinopteri
Upeneus sp1,Actinopteri
Chaetodontoplus duboulayi,Actinopteri
Dasyatis leylandi,Chondrichthyes
Parapercis nebulosa,Actinopteri
Pseudorhombus argus,Actinopteri
Acreichthys tomentosus,Actinopteri
Anampses lennardi,Actinopteri
Carangoides chrysophrys,Actinopteri
Chaetodon aureofasciatus,Actinopteri
Chelmon marginalis,Actinopteri
Choerodon cauteroma,Actinopteri
Choerodon vitta,Actinopteri
Diagramma labiosum,Actinopteri
Epinephelus multinotatus,Actinopteri
Glaucosoma magnificum,Actinopteri
Lutjanus sebae,Actinopteri
Lutjanus vitta,Actinopteri
Parupeneus chrysopleuron,Actinopteri
Pseudomonacanthus elongatus,Actinopteri
Scolopsis monogramma,Actinopteri
Scolopsis taenioptera,Actinopteri
Selar boops,Actinopteri
Selar crumenophthalmus,Actinopteri
Upeneus luzonius,Actinopteri
Alepes apercna,Actinopteri
Arius thalassinus,Actinopteri
Calliurichthys afilum,Actinopteri
Carangoides caeruleopinnatus,Actinopteri
Carangoides malabaricus,Actinopteri
Carangoides talamparoides,Actinopteri
Dactyloptena macracantha,Actinopteri
Eubalichthys mosaicus,Actinopteri
Gymnocranius elongatus,Actinopteri
Gymnocranius griseus,Actinopteri
Himantura uarnak,Chondrichthyes
Lagocephalus lunaris,Actinopteri
Leiognathus bindus,Actinopteri
Leiognathus longispinis,Actinopteri
Lepidotrigla sp2,Actinopteri
Lutjanus malabaricus,Actinopteri
Nemipterus nematopus,Actinopteri
Nemipterus virgatus,Actinopteri
Paramonacanthus filicauda,Actinopteri
Parapercis alboguttata,Actinopteri
Parascolopsis tanyactis,Actinopteri
Parupeneus indicus,Actinopteri
Pentaprion longimanus,Actinopteri
Priacanthus tayenus,Actinopteri
Pristipomoides multidens,Actinopteri
Pristipomoides typus,Actinopteri
Pseudorhombus elevatus,Actinopteri
Pseudorhombus quinquocellatus,Actinopteri
Rhizoprionodon acutus,Chondrichthyes
Sphyraena flavicauda,Actinopteri
Tetrosomus gibbosus,Actinopteri
Trichiurus lepturus,Actinopteri
Trixiphichthys weberi,Actinopteri
Ulua aurochs,Actinopteri
Upeneus moluccensis,Actinopteri
Velifer hypselopterus,Actinopteri
Ariomma indicum,Actinopteri
Bembras longipinnis,Actinopteri
Champsodon longipinnis,Actinopteri
Lagocephalus inermis,Actinopteri
Lophiomus setigerus,Actinopteri
Monocentris japonica,Actinopteri
Triacanthodes ethiops,Actinopteri
Zeus faber,Actinopteri
Acropoma japonica,Actinopteri
Branchiostegus sawakinensis,Actinopteri
Dasyatis annotata,Chondrichthyes
Kamoharaia megastoma,Actinopteri
Mustelus sp2,Chondrichthyes
Neocentropogon aeglefinis,Actinopteri
Paraplagusia bilineata,Actinopteri
Parascolopsis rufomaculatus,Actinopteri
Psenopsis humerosa,Actinopteri
Pterygotrigla elicryste,Actinopteri
Rexea solandri,Actinopteri
Uranoscopus cognatus,Actinopteri
Chaetodon assarius,Actinopteri
Coradion altivelis,Actinopteri
Epinephelus areolatus,Actinopteri
Epinephelus coioides,Actinopteri
Epinephelus maculatus,Actinopteri
Glaucosoma buergeri,Actinopteri
Lethrinus atkinsoni,Actinopteri
Lethrinus lentjan,Actinopteri
Lethrinus nebulosus,Actinopteri
Lethrinus variegatus,Actinopteri
Lutjanus erythropterus,Actinopteri
Pseudomonacanthus peroni,Actinopteri
Sargocentron rubrum,Actinopteri
Sufflamen fraenatum,Actinopteri
Bodianus perditio,Actinopteri
Dipterygonotus balteatus,Actinopteri
Engyprosopon maldivensis,Actinopteri
Heniochus diphreutes,Actinopteri
Dentex tumifrons,Actinopteri
Hapalogenys kishinouyei,Actinopteri
Mustelus antarcticus,Chondrichthyes
Neocentropogon trimaculatus,Actinopteri
Ostichthys major,Insecta
Ratabulus diversidens,Actinopteri
Seriolina nigrofasciata,Actinopteri
Setarches longimanus,Actinopteri
Sphyraena obtusata,Actinopteri
Thamnaconus hypargyreus,Actinopteri
Acanthurus grammoptilus,Actinopteri
Arothron reticularis,Actinopteri
Diodon holocanthus,Actinopteri
Gymnocranius grandoculis,Actinopteri
Iniistius dea,Actinopteri
Platax batavianus,Actinopteri
Pseudobalistes fuscus,Actinopteri
Pterois volitans,Actinopteri
Antigonia rubescens,Actinopteri
Caranx lugubris,Actinopteri
Carcharhinus plumbeus,Chondrichthyes
Decapterus macrosoma,Actinopteri
Heterodontus zebra,Chondrichthyes
Malthopsis sp1,Actinopteri
Pristigenys niphonia,Actinopteri
Pseudorhombus megalops,Actinopteri
Squalus megalops,Chondrichthyes
Squatina tergocellata,Chondrichthyes
Upeneus japonicus,Actinopteri
Canthigaster rivulata,Actinopteri
Cromileptes altivelis,Actinopteri
Epinephelus rivulatus,Actinopteri
Pentapodus nagasakiensis,Actinopteri
Pomacanthus sexstriatus,Actinopteri
Psettodes erumei,Actinopteri
Pterocaesio chrysozona,Actinopteri
Sphyraena forsteri,Actinopteri
Sphyraena putnamae,Actinopteri
Synodus dermatogenys,Actinopteri
Xanthichthys lineopunctatus,Actinopteri
Cirrhitichthys aprinus,Actinopteri
Gymnothorax cribroris,Actinopteri
Lethrinus rubrioperculatus,Actinopteri
Loxodon macrorhinus,Chondrichthyes
Argentina australiae,Actinopteri
Etelis carbunculus,Actinopteri
Histiopterus typus,Actinopteri
Neosebastes occidentalis,Actinopteri
Saurida argentea,Actinopteri
Tylerius spinosissimus,Actinopteri
Anoplocapros lenticularis,Actinopteri
Cephalopholis sonnerati,Actinopteri
Plectorhinchus polytaenia,Actinopteri
Plectropomus maculatus,Actinopteri
Symphorus nematophorus,Actinopteri
Apogon poecilopterus,Actinopteri
Rhinobatos sainsburyi,Chondrichthyes
Leiognathus splendens,Actinopteri
Rastrelliger kanagurta,Actinopteri
Stolephorus indicus,Actinopteri
Upeneus sulphureus,Actinopteri
Urolophus viridis,Chondrichthyes
Nelusetta ayraudi,Actinopteri
Trachurus declivis,Actinopteri
Trachurus novaezelandiae,Actinopteri
Sardinops neopilchardus,Actinopteri
Pterygotrigla polyommata,Actinopteri
Hoplostethus atlanticus,Actinopteri
Neocyttus rhomboidalis,Actinopteri
Allomycterus pilatus,Actinopteri
Trygonoptera testacea,Chondrichthyes
Nemadactylus macropterus,Actinopteri
Nemadactylus valenciennesi,Actinopteri
Neoplatycephalus conatus,Actinopteri
Zanclistius elevatus,Actinopteri
Centroscymnus crepidater,Chondrichthyes
Centroscymnus owstoni,Chondrichthyes
Deania calcea,Chondrichthyes
Diastobranchus capensis,Actinopteri
Halargyreus johnsonii,Actinopteri
Allocyttus verrucosus,Actinopteri
Talismania longifilis,Actinopteri
Alepocephalus antipodianus?,Actinopteri
Caelorinchus innotabilis,Actinopteri
Coryphaenoides serrulatus,Actinopteri
Coryphaenoides subserrulatus,Actinopteri
Epigonus robustus,Actinopteri
Mora moro,Actinopteri
Notacanthus sexspinis,Actinopteri
Halosaurus pectoralis,Actinopteri
Lepidorhynchus denticulatus,Actinopteri
Schedophilus huttoni,Actinopteri
Macrourus carinatus,Actinopteri
Centroberyx gerrardi,Actinopteri
Plagiogeneion macrolepis,Actinopteri
Lutjanus lutjanus,Actinopteri
Dasyatis kuhlii,Chondrichthyes
Choerodon monostigma,Actinopteri
Lethrinus laticaudis,Actinopteri
Rachycentron canadum,Actinopteri
Platax pinnatus,Actinopteri
Hemigaleus microstoma,Chondrichthyes
Antennarius hispidus,Actinopteri
Apogon nigripinnis,Actinopteri
Apogon truncatus,Actinopteri
Dactyloptena papilio,Actinopteri
Dactylopus dactylopus,Actinopteri
Eurypegasus draconis,Actinopteri
Narcine westraliensis,Chondrichthyes
Nemipterus zysron,Actinopteri
Onigocia spinosa,Actinopteri
Solegnathus guentheri,Actinopteri
Synodus hoshinonis,Actinopteri
Liocranium praepositum,Actinopteri
Lipocheilus carnolabrum,Actinopteri
Malakichthys levis,Actinopteri
Psettina tosana,Actinopteri
Rexea prometheoides,Actinopteri
Squalus sp4,Chondrichthyes
Thysanophrys chiltonae,Actinopteri
Urolophus westraliensis,Chondrichthyes
Lutjanus lemniscatus,Actinopteri
Naso mcdadei,Actinopteri
Pterocaesio digramma,Actinopteri
Halophryne ocellatus,Actinopterygii
Albula forsteri,Actinopteri
Congrogadus spinifer,Actinopteri
Pterois russelii,Actinopteri
Neomerinthe amplisquamiceps,Actinopteri
Canthigaster coronata,Actinopteri
Apogonops anomalus,Actinopteri
Genypterus blacodes,Actinopteri
Helicolenus percoides,Actinopteri
Macruronus novaezelandiae,Actinopteri
Zenopsis nebulosus,Actinopteri
Carcharhinus tilstoni,Chondrichthyes
Epinephelus amblycephalus,Actinopteri
Stegostoma fasciatum,Chondrichthyes
Synodus indicus,Actinopteri
Cyclichthys spilostylus,Actinopteri
Inimicus sinensis,Actinopteri
Lophodiodon calori,Actinopterygii
Rogadius asper,Actinopteri
Chiloscyllium punctatum,Chondrichthyes
Apogon sp2,Actinopteri
Engraulis australis,Actinopteri
Diploprion bifasciatum,Actinopteri
Epinephelus sexfasciatus,Actinopteri
Carangoides fulvoguttatus,Actinopteri
Choerodon schoenleinii,Actinopteri
Gnathanodon speciosus,Actinopteri
Lutjanus carponotatus,Actinopteri
Plectorhinchus flavomaculatus,Actinopteri
Siganus punctatus,Actinopteri
Torquigener whitleyi,Actinopteri
Pomadasys kaakan,Actinopteri
Rhynchostracion rhinorhynchos,Actinopteri
Orbonymus rameus,Actinopteri
Dasyatis thetidis,Chondrichthyes
Terapon jarbua,Actinopteri
Brachypleura novaezeelandiae,Actinopteri
Chelidoperca sp1,Actinopteri
Synodus jaculum,Actinopteri
Synodus macrops,Actinopteri
Hemipristis elongata,Chondrichthyes
Apogon quadrifasciatus,Actinopteri
Suggrundus macracanthus,Actinopteri
Decapterus macarellus,Actinopteri
Dipturus sp6,Chondrichthyes
Epinephelus radiatus,Actinopteri
Evistias acutirostris,Actinopteri
Hoplobrotula armata,Actinopteri
Roa australis,Actinopteri
Urolophus flavomosaicus,Chondrichthyes
Halaelurus boesemani,Chondrichthyes
Lepidopus caudatus,Actinopteri
Priacanthus sagittarius,Actinopteri
Scorpaena onaria,Actinopteri
Sphoeroides pachygaster,Actinopteri
Synagrops philippinensis,Actinopteri
Uranoscopus sp1,Actinopteri
Apolemichthys trimaculatus,Actinopteri
Caesioperca lepidoptera,Actinopteri
Dipturus cerva,Chondrichthyes
Kathetostoma laeve,Actinopteri
Lepidotrigla vanessa,Actinopteri
Nemadactylus douglasii,Actinopteri
Parequula melbournensis,Actinopteri
Rhabdamia gracilis,Actinopteri
Centroberyx lineatus,Actinopteri
Nemipterus hexodon,Actinopteri
Carcharhinus sorrah,Chondrichthyes
Lutjanus argentimaculatus,Actinopteri
Sphyrna lewini,Chondrichthyes
Zabidius novemaculeatus,Actinopteri
Leiognathus moretoniensis,Actinopteri
Pempheris klunzingeri,Actinopteri
Nototodarus gouldi,Cephalopoda
Caranx bucculentus,Actinopteri
Tubbia tasmanica,Actinopteri
Gerres filamentosus,Actinopteri
Centroscymnus plunketi,Chondrichthyes
Pseudocyttus maculatus,Actinopteri
Pellona ditchela,Actinopteri
Scomberomorus commerson,Actinopteri
Scomberomorus munroi,Actinopteri
Scomberomorus queenslandicus,Actinopteri
Leiognathus blochii,Actinopteri
Leiognathus leuciscus,Actinopteri
Secutor insidiator,Actinopteri
Dactyloptena orientalis,Actinopteri
Himantura toshi,Chondrichthyes
Psettina gigantea,Actinopteri
Apistus carinatus,Actinopteri
Cirrhitichthys falco,Actinopteri
Dendrochirus zebra,Actinopteri
Lepidotrigla russelli,Actinopteri
Suezichthys soelae,Actinopteri
Upeneus sundaicus,Actinopteri
Bovitrigla leptacanthus,Actinopteri
Dactyloptena peterseni,Actinopteri
Iago garricki,Chondrichthyes
Satyrichthys rieffeli,Actinopteri
Thamnaconus striatus,Actinopteri
