GENUS_SPECIES,taxonomic_class
Glyphocrangon regalis,Malacostraca
Oplophorus trispinosa,Malacostraca
Parapontocaris levigata,Malacostraca
Psalidopus huxleyi,Malacostraca
Solenocera annectens,Malacostraca
Nephropsis acanthura,Magnoliopsida
Stylodactylus licinus,Insecta
Caelorinchus australis,Actinopteri
Pervagor alternans,Actinopteri
Diaphus regani,Actinopteri
Gargariscus prionocephalus,Actinopteri
Homostolus acer,Actinopteri
Pseudophycis breviuscula,Actinopteri
Eusphyra blochii,Chondrichthyes
Scomberomorus semifasciatus,Actinopteri
Aulopus purpurissatus,Actinopteri
Selenanthias analis,Actinopteri
Arius argyropleuron,Actinopteri
Carcharhinus cautus,Chondrichthyes
Stolephorus carpentariae,Actinopteri
Valamugil cunnesius,Actinopteri
Scomberoides tala,Actinopteri
Centrophorus harrissoni,Chondrichthyes
Chimaera sp1,Chondrichthyes
Hoplostethus intermedius,Actinopteri
Eptatretus cirrhatus,Myxini
Centrophorus uyato,Chondrichthyes
Caesioperca rasor,Actinopteri
Aseraggodes melanospilos,Actinopteri
Parapenaeus lanceolatus,Malacostraca
Penaeopsis rectacuta,Malacostraca
Psychrolutes marcidus,Actinopteri
Hypopleuron caninum,Actinopteri
Myctophum brachygnathum,Actinopteri
Psenopsis obscura,Actinopteri
Caranx papuensis,Actinopteri
Pristis zijsron,Chondrichthyes
Paralomis dofleini,Malacostraca
Dipturus sp5,Chondrichthyes
Squaliolus aliae,Chondrichthyes
Tydemania navigatoris,Actinopteri
Galeus gracilis,Chondrichthyes
Cephaloscyllium fasciatum,Chondrichthyes
Carcharhinus amboinensis,Chondrichthyes
Selenotoca multifasciata,Actinopteri
Gnathophis nasutus,Actinopteri
Lithodes turritus,Malacostraca
Epinephelus morrhua,Actinopteri
Sergia laminata,Magnoliopsida
Pentaceropsis recurvirostris,Actinopteri
Plectorhinchus sordidus,Actinopteri
Arius hainesi,Actinopteri
Acanthaluteres brownii,Actinopteri
Mola ramsayi,Actinopteri
Funchalia taaningi,Malacostraca
Erisphex aniarus,Actinopteri
Asymbolus vincenti,Chondrichthyes
Dipturus gudgeri,Chondrichthyes
Solenocera melantho,Malacostraca
Cybiosarda elegans,Actinopteri
Foetorepus calauropomus,Actinopteri
Nemipterus marginatus,Actinopteri
Scopelosaurus ahlstromi,Actinopteri
Furgaleus macki,Chondrichthyes
Ibacus alticrenatus,Malacostraca
Parascyllium collare,Chondrichthyes
Urolophus sufflavus,Chondrichthyes
Gymnothorax thrysoideus,Actinopteri
Tilodon sexfasciatus,Actinopteri
Parapercis allporti,Actinopteri
Parapenaeus sextuberculatus,Malacostraca
Myctophum phengodes,Actinopteri
Carcharhinus fitzroyensis,Chondrichthyes
Hyperlophus vittatus,Actinopteri
Argyrosomus hololepidotus,Actinopteri
Bembrops filifera,Hydrozoa
Diaphus chrysorhynchus,Actinopteri
Dipturus sp2,Chondrichthyes
Dipturus sp3,Chondrichthyes
Asymbolus parvus,Chondrichthyes
Pristis microdon,Chondrichthyes
Dannevigia tusca,Actinopteri
Nannoperca australis,Actinopteri
Antipodocottus elegans,Insecta
Gennadas incertus,Malacostraca
Sillago bassensis,Actinopteri
Lophiocharon trisignatus,Actinopteri
Hoplostethus latus,Actinopteri
Trachipterus arawatae,Actinopteri
Epinephelus fuscoguttatus,Actinopteri
Chromis hypsilepis,Actinopteri
Carcharhinus macloti,Chondrichthyes
Torquigener hicksi,Actinopteri
Psopheticus stridulans,Malacostraca
Schedophilus labyrinthica,Actinopteri
Polydactylus macrochir,Actinopteri
Chaunax penicillatus,Actinopteri
Metapenaeopsis philippii,Malacostraca
Platycephalus laevigatus,Actinopteri
Gonorynchus greyi,Actinopteri
Lophichthys boschmai,Actinopteri
Anacanthobatis sp1,Chondrichthyes
Scombrolabrax heterolepis,Actinopteri
Achoerodus gouldii,Actinopteri
Urolophus bucculentus,Chondrichthyes
Synodus kaianus,Actinopteri
Bathypterois guentheri,Actinopteri
Photonectes albipennis,Actinopteri
Cheilodactylus nigripes,Actinopteri
Diceratias bispinosus,Actinopteri
Dipturus sp4,Chondrichthyes
Astronesthes bilobatus,Actinopteri
Sigmops elongatum,Actinopteri
Pseudocalliurichthys goodladi,Actinopteri
Rhinoptera neglecta,Chondrichthyes
Urolophus gigas,Chondrichthyes
Saccogaster tuberculata,Reptilia
Diaphus thiollierei,Actinopteri
Urolophus expansus,Chondrichthyes
Diaphus drachmanni,Actinopteri
Brachaelurus waddi,Chondrichthyes
Paratrachichthys macleayi,Actinopteri
Hypnos monopterygium,Chondrichthyes
Cleidopus gloriamaris,Actinopteri
Chelmonops truncatus,Actinopteri
Gymnothorax cephalospilus,Actinopteri
Pataecus fronto,Actinopteri
Pempheris multiradiata,Actinopteri
Platycephalus fuscus,Actinopteri
Maxillicosta scabriceps,Actinopteri
Atrobucca brevis,Actinopteri
Scobinichthys granulatus,Actinopteri
Taeniura lymma,Chondrichthyes
Acanthaluteres vittiger,Actinopteri
Leviprora inops,Actinopteri
Meuschenia hippocrepis,Actinopteri
Phycodurus eques,Actinopteri
Phyllopteryx taeniolatus,Actinopteri
Tetractenos glaber,Actinopteri
Cnidoglanis macrocephalus,Actinopteri
Bathysauroides gigas,Actinopteri
Parapercis mimaseana,Actinopteri
Lestidium nudum,Actinopteri
Laemonema globiceps,Actinopteri
Kyphosus sydneyanus,Actinopteri
Othos dentex,Actinopteri
Caelorinchus acutirostris,Actinopteri
Arius leptaspis,Actinopteri
Nezumia kapala,Insecta
Antigonia malayana,Actinopteri
Ichthyscopus barbatus,Actinopteri
Zebrias cancellatus,Actinopteri
Thunnus tonggol,Actinopteri
Diaphus metopoclampus,Actinopteri
Heteroteuthis serventyi,Cephalopoda
Lumiconger arafura,Actinopterygii
Histioteuthis eltaninae,Cephalopoda
Lampadena notialis,Actinopteri
Lycoteuthis lorigera,Cephalopoda
Scolecenchelys australis,Actinopteri
Anguilla australis,Actinopteri
Tetrosomus reipublicae,Actinopteri
Carcharhinus amblyrhynchoides,Chondrichthyes
Meuschenia australis,Actinopteri
Branchiostegus australiensis,Actinopteri
Luciosudis normani,Actinopteri
Scopelopsis multipunctatus,Actinopteri
Lampanyctus lepidolychnus,Actinopteri
Leachia pacificus,Cephalopoda
Nannobrachium atrum,Actinopteri
Pyroteuthis addolux,Cephalopoda
Ocythoe tuberculata,Cephalopoda
Diaphus anderseni,Actinopteri
Rosenblattichthys alatus,Actinopteri
Scopeloberyx microlepis,Magnoliopsida
Megalocranchia abyssicola,Actinopteri
Sergestes bilobe,Malacostraca
Euprymna tasmanica,Cephalopoda
Lepidotrigla mulhalli,Actinopteri
Aracana ornata,Actinopteri
Sandalops melancholicus,Cephalopoda
Ichthyscopus fasciatus,Actinopteri
Bolinichthys nikolayi,Actinopteri
Moringua ferruginea,Actinopteri
Notopogon xenosoma,Diplopoda
Symbolophorus evermanni,Actinopteri
Chaunax endeavouri,Actinopteri
Halieutaea brevicauda,Actinopteri
Polyipnus aquavitus,Actinopteri
Bathophilus abarbatus,Actinopteri
Enoploteuthis galaxias,Cephalopoda
Bathophilus kingi,Actinopteri
Trygonorrhina sp1,Chondrichthyes
Neosebastes scorpaenoides,Actinopteri
Polyipnus tridentifer,Actinopteri
Grammatorcynus bicarinatus,Actinopteri
Psammoperca waigiensis,Actinopteri
Megalocranchia megalops,Actinopteri
Astronesthes boulengeri,Actinopteri
Histioteuthis miranda,Cephalopoda
Diaphus perspicillatus,Actinopteri
Echinophryne mitchellii,Actinopteri
Makaira indica,Actinopteri
Gennadas parvus,Malacostraca
Sousa chinensis,Mammalia
Brachirus setifer,Mammalia
Bathyphylax omen,Actinopteri
Todarodes filippovae,Cephalopoda
Arothron firmamentum,Actinopteri
Sergestes orientalis,Malacostraca
Gennadas kempi,Malacostraca
Tremoctopus gracilis,Cephalopoda
Leiognathus aureus,Actinopteri
Bathophilus longipinnis,Actinopteri
Pavoraja nitida,Chondrichthyes
Neatypus obliquus,Actinopteri
Haliichthys taeniophorus,Actinopteri
Seriola hippos,Actinopteri
Optivus agastos,Actinopteri
Parascyllium variolatum,Chondrichthyes
Solegnathus robustus,Actinopteri
Liocranchia valdiviae,Cephalopoda
Ophisurus serpens,Actinopteri
Ammotretis lituratus,Actinopteri
Lepidotrigla papilio,Actinopteri
Parapercis haackei,Actinopteri
Hippocampus angustus,Actinopteri
Papuengraulis micropinna,Actinopterygii
Anoplocapros inermis,Actinopteri
Hoplostethus gigas,Actinopteri
Aseraggodes normani,Actinopteri
Ammotretis rostratus,Actinopteri
Euploea mulciber,Insecta
Eurema blanda,Insecta
Euploea midamus,Insecta
Ariadne ariadne,Insecta
Athyma asura,Insecta
Catopsilia pomona,Insecta
Cepora nadina,Insecta
Cethosia biblis,Insecta
Cirrochroa tyche,Insecta
Danaus genutia,Insecta
Pieris canidia,Insecta
Prioneris thestylis,Insecta
Pseudozizeeria maha,Insecta
Ragadia crisilda,Insecta
Tirumala septentrionis,Insecta
Vindula erota,Insecta
Ypthima baldus,Insecta
Zemeros flegyas,Insecta
Appias indra,Insecta
Appias pandione,Insecta
Astictopterus jama,Insecta
Athyma cama,Insecta
Athyma ranga,Insecta
Bibasis vasutana,Insecta
Hasora vitta,Insecta
Hebomoia glaucippe,Insecta
Lamproptera curius,Insecta
Lethe insana,Insecta
Lethe syrcis,Insecta
Lethe verma,Insecta
Lethe vindhya,Insecta
Meandrusa sciron,Insecta
Melanitis leda,Insecta
Mycalesis inopia,Insecta
Neorina patria,Insecta
Neptis hylas,Insecta
Papilio helenus,Insecta
Parantica aglea,Insecta
Parantica melaneus,Insecta
Parantica sita,Insecta
Parthenos sylvia,Insecta
Ypthima imitans,Insecta
Vanessa cardui,Insecta
Appias lyncida,Insecta
Chersonesia risa,Insecta
Cyrestis thyodamas,Insecta
Euploea core,Insecta
Euploea eunice,Insecta
Euploea sylvesta,Insecta
Eurema hecabe,Insecta
Ideopsis similis,Insecta
Jamides alecto,Insecta
Junonia atlites,Insecta
Papilio memnon,Insecta
Stibochiona nicea,Insecta
Troides helena,Insecta
Argyreus hyperbius,Insecta
Charaxes kahruba,Insecta
Heliophorus ila,Insecta
Isoteinon lamprospilus,Insecta
Jamides celeno,Insecta
Mandarinia regalis,Insecta
Mycalesis misenus,Insecta
Neptis clinia,Insecta
Elymnias patna,Insecta
Jamides bochus,Insecta
Junonia orythia,Insecta
Papilio paris,Insecta
Papilio protenor,Insecta
Taraka hamada,Insecta
Vanessa indica,Insecta
Symbrenthia lilaea,Insecta
Appias albina,Insecta
Thaumantis diores,Insecta
Cethosia cyane,Insecta
Mycalesis mineus,Insecta
Vagrans egista,Insecta
Neptis miah,Insecta
Delias pasithoe,Insecta
Hypolimnas bolina,Insecta
Ypthima ,Insecta
Lethe gemina,Insecta
Prioneris philonome,Insecta
Neptis namba,Insecta
Abisara fylla,Insecta
Erionota torus,Insecta
Euripus nyctelius,Insecta
Loxura atymnus,Insecta
Acraea issoria,Insecta
Polyura athamas,Insecta
Troides aeacus,Insecta
Yasoda tripunctata,Insecta
Neope muirheadi,Insecta
Pintara pin,Insecta
Tagiades litigiosa,Insecta
Neptis ananta,Insecta
Lethe kansa,Insecta
Notocrypta curvifascia,Insecta
Graphium sarpedon,Insecta
Junonia almana,Insecta
Celastrina lavendularis,Insecta
Ixias pyrene,Insecta
Chilades pandava,Insecta
Atrophaneura varuna,Insecta
Lethe rohria,Insecta
Satarupa gopala,Insecta
Tagiades menaka,Insecta
Dodona ouida,Insecta
Enispe euthymius,Insecta
Ethope noirei,Insecta
Gerosis phisara,Insecta
Mooreana trichoneura,Insecta
Pelopidas conjuncta,Insecta
Talbotia naganum,Insecta
Eurema andersonii,Insecta
IAMbrix salsala,Insecta
Delias hyparete,Insecta
Bhagadatta austenia,Insecta
Cyrestis cocles,Insecta
Discophora sondaica,Insecta
Lethe sinorix,Insecta
Neope armandi,Insecta
Neptis nata,Insecta
Papilio demoleus,Insecta
Papilio dialis,Insecta
Parantica swinhoei,Insecta
Penthema darlisa,Insecta
Suada swerga,Insecta
Stichophthalma howqua,Insecta
Graphium agamemnon,Insecta
Lethe confusa,Insecta
Parasarpa dudu,Insecta
Neptis radha,Insecta
Neptis soma,Insecta
Spindasis lohita,Insecta
Tanaecia lepidea,Insecta
Papilio polytes,Insecta
Faunis canens,Insecta
Mycalesis anaxias,Insecta
Lampides boeticus,Insecta
Athyma selenophora,Insecta
Parnara bada,Insecta
Hasora badra,Insecta
Zizina otis,Insecta
Cupha erymanthis,Insecta
Euploea tulliolus,Insecta
Polyura nepenthes,Insecta
Tongeia potanini,Insecta
Terinos atlita,Insecta
Pantoporia hordinia,Insecta
Papilio nephenus,Insecta
Graphium antiphates,Insecta
Hasora anura,Insecta
Hestina nama,Insecta
Delias acalis,Insecta
Euploea ,Insecta
Parnara guttata,Insecta
Graphium doson,Insecta
Sinthusa chandrana,Insecta
Celatoxia marginata,Insecta
Neptis sappho,Insecta
Stichophthalma fruhstorferi,Insecta
Sumalia daraxa,Insecta
Byasa crassipes,Insecta
Atrophaneura aidoneus,Insecta
Pelopidas agna,Insecta
Dichorragia nesimachus,Insecta
Nacaduba kurava,Insecta
Symbrenthia hypselis,Insecta
Miletus mallus,Insecta
Dercas verhuelli,Insecta
Rapala rectivitta,Insecta
Kanisca canace,Insecta
Tanaecia julii,Insecta
Parnara apostata,Insecta
Prosotas nora,Insecta
Lethe naga,Insecta
Udara dilecta,Insecta
Lethe chandica,Insecta
Aemona amathusia,Insecta
Neptis sp1,Insecta
Appias lalage,Insecta
Graphium chironides,Insecta
Delias agostina,Insecta
Pieris erutae,Insecta
Eulacera osteria,Insecta
Choaspes benjaminii,Insecta
Yasoda androconifera,Insecta
Celastrina sp2,Insecta
Elymnias hypermnestra,Insecta
Heliophorus epides,Insecta
Charaxes aristogiton,Insecta
Papilio bianor,Insecta
Euchrysops cnejus,Insecta
Notocrypta feistamelii,Insecta
Potanthus ganda,Insecta
Pseudergolis wedah,Insecta
Udaspes folus,Insecta
Neope bhadra,Insecta
Gandaca harina,Insecta
Neurosigma siva,Insecta
Capila pauripunetata,Insecta
Chilasa slateri,Insecta
Halpe frontieri,Insecta
Neptis yerburii,Insecta
Pieris napi,Insecta
Pelopidas assamensis,Insecta
Capila lineata,Insecta
Castalius rosimon,Insecta
Meandrusa payeni1,Insecta
Junonia hierta1,Insecta
Meandrusa payeni,Insecta
Euthalia evelina,Insecta
Acytolepis puspa,Insecta
Cepora nerissa,Insecta
Hasora etelka,Insecta
Megiasba malaya,Insecta
Lamproptera meges,Insecta
Badamia exclamationis,Insecta
Pyroneura margherita,Insecta
Kalima inachus,Malacostraca
Sephisa chandrana,Insecta
Celastrina argiolus,Insecta
Rohana parisatis,Insecta
Ionalyce helicon,Insecta
Athyma ,Insecta
Catochrysops panormus,Insecta
Sephisa chandra,Insecta
Abisara neophron,Insecta
Curestis bulis,Insecta
Caltoris cahira,Insecta
Chilasa paradoxa,Insecta
Prosotas ap,Insecta
Appias nero,Insecta
Penthema mich,Insecta
Lexias pardalis,Insecta
Udara placidula,Insecta
Charaxes bernardus,Insecta
Junonia lemonias,Insecta
Faunis eumeus,Insecta
Euthalia monina,Insecta
Abisara freda,Insecta
Lethe mekara,Insecta
Atrophaneura polyeuctes,Insecta
Libythea myrrha,Insecta
Mycalesis perseoides,Insecta
Danaus chrysippus,Insecta
Atypichthys strigatus,Actinopteri
Acanthopagrus australis,Actinopteri
Achoerodus viridis,Actinopteri
Cheilodactylus fuscus,Actinopteri
Eubalichthys bucephalus,Actinopteri
Halichoeres nebulosus,Actinopteri
Parma microlepis,Actinopteri
Trachinops taeniatus,Actinopteri
Coris picta,Actinopteri
Hypoplectrodes maccullochi,Actinopteri
Notolabrus gymnogenis,Actinopteri
Ophthalmolepis lineolatus,Actinopteri
Parma unifasciata,Actinopteri
Scorpaena cardinalis,Actinopteri
Scorpis lineolata,Actinopteri
Pictilabrus laticlavius,Actinopteri
Heteroscarus acroptilus,Actinopteri
Pempheris affinis,Actinopteri
Aplodactylus lophodon,Actinopteri
Eupetrichthys angustipes,Actinopteri
Istigobius hoesei,Actinopteri
Olisthops cyanomelas,Actinopteri
Pempheris compressa,Actinopteri
Brachaluteres jacksonianus,Actinopteri
Prionurus microlepidotus,Actinopteri
Austrolabrus maculatus,Actinopteri
Heterodontus galeatus,Chondrichthyes
Mecaenichthys immaculatus,Actinopteri
Pseudolabrus guentheri,Actinopteri
Cheilodactylus vestitus,Actinopteri
Chironemus marmoratus,Actinopteri
Coris dorsomacula,Actinopteri
Dicotylichthys punctulatus,Actinopteri
Meuschenia trachylepis,Actinopteri
Stethojulis interrupta,Actinopteri
Suezichthys arquatus,Actinopteri
Meuschenia freycineti,Actinopteri
Pseudolabrus luculentus,Actinopteri
Plagiotremus rhinorhynchos,Actinopteri
Pomacentrus moluccensis,Actinopteri
Anampses elegans,Actinopteri
Parma oligolepis,Actinopteri
Prionurus maculatus,Actinopteri
Lotella rhacina,Actinopteri
Meuschenia flavolineata,Actinopteri
Paraplesiops bleekeri,Actinopterygii
Trachichthys australis,Actinopteri
Schuettea scalaripinnis,Actinopteri
Coris sandeyeri,Actinopteri
Dascyllus reticulatus,Actinopteri
Scorpaena jacksoniensis,Actinopteri
Pseudocaranx georgianus,Actinopteri
Girella elevata,Actinopteri
Acanthistius ocellatus,Actinopteri
Parapercis ramsayi,Actinopteri
Bathygobius krefftii,Actinopteri
Centropogon australis,Magnoliopsida
Enneapterygius annulatus,Actinopteri
Eocallionymus papilio,Actinopteri
Hypoplectrodes nigroruber,Actinopteri
Apogon semiornatus,Actinopteri
Hypnos monopterygius,Chondrichthyes
Meiacanthus atrodorsalis,Actinopteri
Ostorhinchus properuptus,Actinopteri
Orectolobus halei,Chondrichthyes
Batrachomoeus dubius,Actinopteri
Scorpaenodes evides,Actinopteri
Acanthurus albipectoralis,Actinopteri
Chaetodon flavirostris,Actinopteri
Sarda australis,Actinopteri
Decapterus muroadsi,Actinopteri
Stegastes gascoynei,Actinopteri
Enneapterygius atrogulare,Actinopteri
Trinorfolkia clarkei,Polypodiopsida
Petroscirtes fallax,Actinopteri
Atherinomorus vaigiensis,Actinopteri
Pseudanthias squamipinnis,Actinopteri
Macropharyngodon negrosensis,Actinopteri
Pseudojuloides elongatus,Actinopteri
Suezichthys devisi,Actinopteri
Halichoeres chrysus,Actinopteri
Anampses geographicus,Actinopteri
Bodianus frenchii,Actinopteri
Cheilodactylus rubrolabiatus,Actinopteri
Coris auricularis,Actinopteri
Halichoeres brownfieldi,Actinopteri
Notolabrus parilus,Actinopteri
Parma mccullochi,Actinopteri
Pseudolabrus biserialis,Actinopteri
Scorpis georgiana,Actinopteri
Arripis georgianus,Actinopteri
Chelmonops curiosus,Actinopteri
Choerodon rubescens,Actinopteri
Chromis klunzingeri,Actinopteri
Chromis westaustralis,Actinopteri
Epinephelides armatus,Actinopterygii
Kyphosus cornelii,Actinopteri
Parma occidentalis,Actinopteri
Scorpis aequipinnis,Actinopteri
Stegastes obreptus,Actinopteri
Trachinops brauni,Actinopteri
Trachinops noarlungae,Actinopteri
Sillaginodes punctatus,Actinopteri
Thalassoma septemfasciatum,Actinopteri
Aplodactylus westralis,Actinopteri
Meuschenia galii,Actinopteri
Schuettea woodwardi,Actinopteri
Girella zebra,Actinopteri
Helcogramma decurrens,Actinopteri
Pomacentrus milleri,Actinopteri
Apogon victoriae,Actinopteri
Halichoeres hartzfeldii,Actinopteri
Amblygobius phalaena,Actinopteri
Cochleoceps orientalis,Actinopteri
Cheilodactylus gibbosus,Actinopteri
Dotalabrus alleni,Actinopteri
Dotalabrus aurantiacus,Actinopteri
Pictilabrus viridis,Actinopteri
Siphonognathus beddomei,Actinopteri
Threpterius maculosus,Actinopteri
Trygonoptera ovalis,Chondrichthyes
Upeneichthys vlamingii,Actinopteri
Argyrosomus japonicus,Actinopteri
Sillago ciliata,Actinopteri
Istigobius decoratus,Actinopteri
Caesioscorpis theagenes,Insecta
Cirripectes hutchinsi,Actinopteri
Halichoeres nigrescens,Actinopteri
Anoplocapros amygdaloides,Actinopteri
Paraplesiops meleagris,Aves
Glaucosoma hebraicum,Actinopteri
Plectroglyphidodon leucozonus,Actinopteri
Suezichthys cyanolaemus,Actinopteri
Petroscirtes lupus,Actinopteri
Siphamia cephalotes,Insecta
Hippocampus whitei,Actinopteri
Chromis weberi,Actinopteri
Chrysiptera notialis,Actinopteri
Epinephelus daemelii,Actinopteri
Parma victoriae,Actinopteri
Siphonognathus caninis,Actinopteri
Herklotsichthys castelnaui,Actinopteri
Stethojulis strigiventer,Actinopteri
Sutorectus tentaculatus,Chondrichthyes
Aulohalaelurus labiosus,Chondrichthyes
Girella tephraeops,Actinopteri
Acanthistius serratus,Actinopteri
Pelsartia humeralis,Actinopteri
Eubalichthys cyanoura,Actinopteri
Scorpaenodes scaber,Actinopteri
Pomacentrus bankanensis,Actinopteri
Parapriacanthus elongatus,Actinopteri
Aspasmogaster costata,Actinopteri
Parma bicolor,Actinopteri
Arripis truttaceus,Actinopteri
Pempheris schwenkii,Actinopteri
Parma polylepis,Magnoliopsida
Filicampus tigris,Actinopteri
Chaetodon plebeius,Actinopteri
Hyporhamphus melanochir,Actinopteri
Leptatherina presbyteroides,Actinopteri
Omobranchus germaini,Actinopteri
Pempheris analis,Actinopteri
Plagiotremus laudandus,Actinopteri
Cochleoceps bicolor,Actinopteri
Pempheris ornata,Actinopteri
Pseudocoris yamashiroi,Actinopteri
Arenigobius frenatus,Actinopteri
Coris bulbifrons,Actinopteri
Paracaesio xanthura,Actinopteri
Centropyge tibicen,Actinopteri
Urolophus paucimaculatus,Chondrichthyes
Cheilodactylus ephippium,Actinopteri
Limnichthys fasciatus,Actinopteri
Pterocaesio marri,Actinopteri
Pseudolabrus mortonii,Actinopteri
Enneapterygius rufopileus,Actinopteri
Hyporhamphus australis,Actinopteri
Pentapodus emeryii,Actinopteri
Pseudanthias hypselosoma,Actinopteri
Acanthaluteres spilomelanurus,Actinopteri
Torquigener squamicauda,Actinopteri
Ambassis jacksoniensis,Actinopteri
Torquigener pleurogramma,Actinopteri
Pentapodus vitta,Gastropoda
Halichoeres prosopeion,Actinopteri
Scarus chameleon,Actinopteri
Scorpaena sumptuosa,Actinopteri
Chaetodon tricinctus,Actinopteri
Kyphosus bigibbus,Actinopteri
Ostorhinchus rueppellii,Actinopteri
Pseudocaranx wrighti,Actinopteri
Thysanophrys cirronasa,Actinopteri
Coris aurilineata,Actinopteri
Valenciennea helsdingenii,Actinopteri
Ecsenius bicolor,Actinopteri
Parapercis australis,Actinopteri
Maroubra perserrata,Actinopteri
Anampses neoguinaicus,Actinopteri
Siphonognathus radiatus,Actinopteri
Aploactisoma milesii,Actinopteri
Coris batuensis,Actinopteri
Synodus similis,Actinopteri
Gymnothorax eurostus,Actinopteri
Tetractenos hamiltoni,Actinopteri
Eubalichthys gunnii,Actinopteri
Nesogobius hinsbyi,Actinopteri
Upeneus australiae,Actinopteri
Cristiceps aurantiacus,Actinopteri
Heteroclinus tristis,Actinopteri
Thalassoma jansenii,Actinopteri
Pseudanthias pictilis,Actinopteri
Acanthistius cinctus,Actinopteri
Vincentia novaehollandiae,Actinopteri
Enchelycore ramosa,Actinopteri
Parablennius intermedius,Actinopteri
Notolabrus inscriptus,Actinopteri
Octopus tetricus,Cephalopoda
Hypselodoris bennetti,Gastropoda
Astralium tentoriformis,Gastropoda
Centrostephanus rodgersii,Echinoidea
Cymatium parthenopeum,Gastropoda
Agnewia tritoniformis,Gastropoda
Aphelodoris varia,Gastropoda
Bullina lineata,Gastropoda
Charonia lampas,Gastropoda
Comanthus trichoptera,Insecta
Glossodoris angasi,Gastropoda
Ranella australasia,Gastropoda
Cabestana spengleri,Gastropoda
Turbo torquatus,Gastropoda
Ceratosoma amoena,Gastropoda
Dicathais orbita,Gastropoda
Heliocidaris erythrogramma,Echinoidea
Holopneustes purpurascens,Echinoidea
Mitra glabra,Gastropoda
Sassia parkinsonia,Gastropoda
Plectaster decanus,Asteroidea
Umbraculum umbraculum,Gastropoda
Pteraeolidia ianthina,Gastropoda
Sepia apama,Cephalopoda
Chromodoris splendida,Gastropoda
Conocladus australis,Ophiuroidea
Dendrodoris krusensternii,Gastropoda
Massinium magnum,Holothuroidea
Polycera capensis,Gastropoda
Ptilometra australis,Crinoidea
Ceratosoma brevicaudatum,Gastropoda
Chromodoris daphne,Gastropoda
Cronia aurantiaca,Gastropoda
Favonigobius lateralis,Actinopteri
Favorinus tsuruganus,Gastropoda
Hypselodoris obscura,Gastropoda
Neoamphicyclus altoffi,Holothuroidea
Phyllodesmium serratum,Gastropoda
Rostanga arbutus,Magnoliopsida
Thorunna daniellae,Gastropoda
Calliostoma armillatum,Gastropoda
Phenacovolva rosea,Gastropoda
Plagusia chabrus,Malacostraca
Rhynchocinetes serratus,Malacostraca
Echinaster arcystatus,Asteroidea
Phlyctenactis tuberculosa,Anthozoa
Flabellina rubrolineata,Gastropoda
Flabellina bicolor,Gastropoda
Armina magna,Gastropoda
Arctides antipodarum,Malacostraca
Turbo imperialis,Gastropoda
Astralium squamiferum,Gastropoda
Phyllacanthus imperialis,Echinoidea
Noumea sulphurea,Liliopsida
Fromia polypora,Asteroidea
Pentagonaster dubeni,Asteroidea
Noumea haliclona,Gastropoda
Comanthus tasmaniae,Crinoidea
Heliocidaris tuberculata,Echinoidea
Heteroclinus nasutus,Actinopteri
Heteroclinus roseus,Actinopteri
Heteroclinus whiteleggii,Actinopteri
Melibe australis,Gastropoda
Neodoris chrysoderma,Gastropoda
Cenolia glebosus,Crinoidea
Neothyonidium magnum,Holothuroidea
Astralium tentorium,Gastropoda
Centrostephanus tenuispinus,Echinoidea
Chromodoris westraliensis,Gastropoda
Panulirus cygnus,Malacostraca
Pseudonepanthia troughtoni,Asteroidea
Comatula purpurea,Cyanophyceae
Phyllacanthus irregularis,Echinoidea
Nectria saoria,Asteroidea
Phyllidiella pustulosa,Gastropoda
Turbo jourdani,Gastropoda
Turbo pulcher,Gastropoda
Australostichopus mollis,Holothuroidea
Campanile symbolicum,Gastropoda
Petricia vernicina,Asteroidea
Pseudopallene ambigua,Pycnogonida
Nembrotha purpureolineata,Gastropoda
Haliotis rubra,Gastropoda
Cymbiola magnifica,Gastropoda
Goniobranchus loringi,Gastropoda
Turbo cepoides,Gastropoda
Tripneustes gratilla,Echinoidea
Conus anemone,Gastropoda
Haustrum baileyanum,Gastropoda
Austrocochlea zeus,Actinopteri
Angaria tyria,Insecta
Halgerda graphica,Gastropoda
Amblypneustes leucoglobus,Echinoidea
Chromodoris tinctoria,Gastropoda
Astralium stellare,Gastropoda
Scutus antipodes,Gastropoda
Rhinoclavis bituberculata,Gastropoda
Antedon loveni,Crinoidea
Chromodoris tasmaniensis,Gastropoda
Goniobranchus reticulatus,Gastropoda
Mexichromis festiva,Gastropoda
Chromodoris thompsoni,Gastropoda
Chromodoris africana,Gastropoda
Stichopus ludwigi,Holothuroidea
Paguristes frontalis,Malacostraca
Tectus pyramis,Gastropoda
Hypoplectrodes wilsoni,Actinopteri
Astroboa ernae,Ophiuroidea
Zoila venusta,Gastropoda
Austrocochlea constricta,Gastropoda
Melo miltonis,Gastropoda
Trochus hanleyanus,Gastropoda
Cercodemas anceps,Holothuroidea
Echinometra mathaei,Echinoidea
Austrocochlea porcata,Gastropoda
Goniobranchus roboi,Gastropoda
Plocamopherus imperialis,Gastropoda
Schizophrys aspera,Malacostraca
Sepia mestus,Cephalopoda
Nectria macrobrachia,Asteroidea
Echinaster glomeratus,Asteroidea
Austraeolis ornata,Gastropoda
Chromodoris geometrica,Gastropoda
Cycloporus venetus,Rhabditophora
Dermatobranchus primus,Gastropoda
Goniobranchus aureopurpureus,Gastropoda
