GENUS_SPECIES,taxonomic_class
Prenanthes purpurea,Magnoliopsida
Rubus fruticosus,Magnoliopsida
Salix aurita,Magnoliopsida
Salix caprea,Magnoliopsida
Sambucus ebulus,Magnoliopsida
Soldanella montana,Magnoliopsida
Spergularia rubra,Magnoliopsida
Stellaria alsine,Magnoliopsida
Streptopus amplexifolius,Magnoliopsida
Taraxacum sect,Magnoliopsida
Trientalis europaea,Magnoliopsida
Paratylotropidia brunneri,Insecta
Pardalophora haldemani,Insecta
Encoptolophus subgracilis,Insecta
Arphia simplex,Insecta
Hadrotettix trifasciatus,Insecta
Hippiscus rugosus,Insecta
Melanoplus occidentalis,Insecta
Schistocerca alutacea,Insecta
Abdera flexuosa,Insecta
Agathidium nigripenne,Insecta
Anostirus purpureus,Insecta
Callidium aeneum,Insecta
Cis hispidus,Insecta
Corticaria interstitialis,Insecta
Cryptophagus cylindrus,Gastropoda
Cychramus luteus,Insecta
Epuraea terminalis,Insecta
Homalota plana,Insecta
Hylastes attenuatus,Insecta
Octotemnus glabriculus,Insecta
Phloeonomus pusillus,Insecta
Pissodes validirostris,Insecta
Placusa tachyporoides,Insecta
Platycis minutus,Insecta
Plegaderus vulneratus,Insecta
Polygraphus grandiclava,Insecta
Pytho depressus,Insecta
Quedius maurus,Insecta
Quedius plagiatus,Insecta
Rhizophagus depressus,Insecta
Sphaerites glabratus,Insecta
Thymalus limbatus,Insecta
Trachodes hispidus,Insecta
Triplax aenea,Insecta
Amylostereum chailletii,Agaricomycetes
Armillaria mellea,Agaricomycetes
Athelia arachnoidea,Agaricomycetes
Athelia salicum,Agaricomycetes
Cinereomyces lindbladii,Agaricomycetes
Clitopilus hobsonii,Agaricomycetes
Coniophora olivacea,Agaricomycetes
Exidia glandulosa,Agaricomycetes
Gloeophyllum abietinum,Agaricomycetes
Grandinia crustosa,Agaricomycetes
Grandinia nespori,Agaricomycetes
Hypochnicium eichleri,Agaricomycetes
Hypochnicium sphaerosporum,Agaricomycetes
Leptosporomyces mutabilis,Agaricomycetes
Phlebia livida,Agaricomycetes
Phlebia merismoides,Agaricomycetes
Pleurotus ostreatus,Agaricomycetes
Pleurotus pulmonarius,Agaricomycetes
Pseudoxenasma verrucisporum,Agaricomycetes
Schizopora radula,Agaricomycetes
Sistotrema coroniferum,Agaricomycetes
Tomentella radiosa,Agaricomycetes
Trechispora farinacea,Agaricomycetes
Tubulicrinis angustus,Agaricomycetes
Uthatobasidium ochraceum,Agaricomycetes
Buellia griseovirens,Lecanoromycetes
Coenogonium pineti,Lecanoromycetes
Micarea prasina,Lecanoromycetes
Phlyctis argena,Lecanoromycetes
Dibaeis baeomyces,Lecanoromycetes
Bazzania trilobata,Jungermanniopsida
Calypogeia azurea,Jungermanniopsida
Drepanocladus aduncus,Bryopsida
Sphagnum fallax,Sphagnopsida
Sphagnum magellanicum,Sphagnopsida
Sphagnum russowii,Sphagnopsida
Epilobium montanum,Magnoliopsida
Senecio sylvaticus,Magnoliopsida
Sorbus acutisecta,Magnoliopsida
Vaccinium vitis.idaea,Magnoliopsida
